,health index
112,0.9445180892944336
113,0.9064358472824097
114,0.9416548609733582
115,0.8749341368675232
116,0.9369560480117798
117,0.9570722579956055
118,0.9420883655548096
119,0.8902286887168884
120,0.9228954315185547
121,0.9658035039901733
122,0.9461874961853027
123,0.943670928478241
124,0.8490983843803406
125,0.9198119044303894
126,0.9280571937561035
127,0.937978982925415
128,0.8689266443252563
129,0.9375526309013367
130,0.9149743318557739
131,0.9564838409423828
132,0.8922953605651855
133,0.9200607538223267
134,0.8164098262786865
135,0.9582757353782654
136,0.9224122762680054
137,0.9389445781707764
138,0.9366487860679626
139,0.9310418367385864
140,0.9235351085662842
141,0.9016392230987549
142,0.930563747882843
143,0.862027645111084
144,0.9484955072402954
145,0.9060315489768982
146,0.8834417462348938
147,0.9476149678230286
148,0.8908268213272095
149,0.9616729617118835
150,0.938355565071106
151,0.9653000235557556
152,0.8822707533836365
153,0.9446465969085693
154,0.957159161567688
155,0.7662869691848755
156,0.8716241717338562
157,0.9496654868125916
158,0.9560064077377319
159,0.8213556408882141
160,0.917288601398468
161,0.9013902544975281
162,0.9399239420890808
163,0.9556741714477539
164,0.9316587448120117
165,0.9518855214118958
166,0.9638791084289551
167,0.9463911056518555
168,0.9281836152076721
169,0.8901553750038147
170,0.9298189282417297
171,0.9174780249595642
172,0.9020186066627502
173,0.950113832950592
174,0.9318011403083801
175,0.9630314707756042
176,0.946519672870636
177,0.9573833346366882
178,0.8879826664924622
179,0.9444357752799988
180,0.9456822276115417
181,0.9719212055206299
182,0.8977498412132263
183,0.9590518474578857
184,0.9037434458732605
185,0.936474621295929
186,0.940601646900177
187,0.8947409391403198
188,0.8998238444328308
189,0.9161504507064819
190,0.9589805006980896
191,0.9384469985961914
192,0.9395585656166077
193,0.9405044913291931
194,0.9246164560317993
195,0.9018193483352661
196,0.8963850736618042
197,0.7249746322631836
198,0.9256980419158936
199,0.9418200850486755
200,0.7914923429489136
201,0.8902392387390137
202,0.897498607635498
203,0.7821665406227112
204,0.8257308006286621
205,0.8939573764801025
206,0.8360654711723328
207,0.8578394055366516
208,0.7246038317680359
209,0.744888424873352
210,0.6337385773658752
211,0.772395670413971
212,0.8145180344581604
213,0.8161183595657349
214,0.6992281675338745
215,0.8105865716934204
216,0.7897833585739136
217,0.7886302471160889
218,0.7416208386421204
219,0.8166627883911133
220,0.6455072164535522
221,0.6625166535377502
222,0.8435245752334595
223,0.7524438500404358
224,0.8013432621955872
225,0.7225638628005981
226,0.6856657862663269
227,0.6914616823196411
228,0.7710802555084229
229,0.7397697567939758
230,0.7091922760009766
231,0.8628671169281006
232,0.7937535047531128
233,0.5812240839004517
234,0.6180195212364197
235,0.6480891704559326
236,0.8134129047393799
237,0.6550222635269165
238,0.6341358423233032
239,0.6504647731781006
240,0.7091917395591736
241,0.6460890173912048
242,0.7197979092597961
243,0.6369422674179077
244,0.7859511971473694
245,0.6165746450424194
246,0.7344937920570374
247,0.7923536896705627
248,0.7720174193382263
249,0.7177401185035706
250,0.6852474808692932
251,0.5740541815757751
252,0.7123854756355286
253,0.5862237811088562
254,0.6415261626243591
255,0.7031741738319397
256,0.6921810507774353
257,0.6699109673500061
258,0.7008540034294128
259,0.6656381487846375
260,0.6253194212913513
261,0.6268322467803955
262,0.5070798397064209
263,0.5502855777740479
264,0.5506823658943176
265,0.6051584482192993
266,0.5710629224777222
267,0.5523266792297363
268,0.5997796654701233
269,0.5222492218017578
270,0.5200517177581787
271,0.5301894545555115
272,0.5388686656951904
273,0.5177314877510071
274,0.5380675196647644
275,0.5463969111442566
276,0.5143476128578186
277,0.609167754650116
278,0.5659763813018799
279,0.5533435940742493
280,0.3852912187576294
281,0.5690836310386658
282,0.5606275796890259
283,0.5522581338882446
284,0.5916661024093628
285,0.5388847589492798
286,0.5685193538665771
287,0.48127081990242004
288,0.4550962448120117
289,0.2842921018600464
290,0.5719687938690186
291,0.5510960817337036
292,0.6722848415374756
293,0.2820012867450714
294,0.5967214107513428
295,0.2728118598461151
296,0.6398220062255859
297,0.6275956630706787
298,0.6821479201316833
299,0.45477426052093506
300,0.6301423907279968
301,0.47088176012039185
302,0.5883188843727112
303,0.5759100317955017
304,0.5591310858726501
305,0.5064780712127686
306,0.5951591730117798
307,0.49305933713912964
308,0.5620998740196228
309,0.5574257969856262
310,0.6421409249305725
311,0.5521808862686157
312,0.5270659327507019
313,0.4558851718902588
314,0.5597236752510071
315,0.651373565196991
316,0.7254846692085266
317,0.7306733727455139
318,0.7582401633262634
319,0.7461239099502563
320,0.7076390981674194
321,0.6919350028038025
322,0.5940968990325928
323,0.6099297404289246
324,0.7524817585945129
325,0.5768245458602905
326,0.5250213146209717
327,0.5877065062522888
328,0.5753763318061829
329,0.5769168734550476
330,0.4963720440864563
331,0.497116357088089
332,0.33156901597976685
333,0.6246960759162903
334,0.7765076756477356
335,0.7281541228294373
336,0.576370358467102
337,0.7495830655097961
338,0.3940706253051758
339,0.6638330221176147
340,0.693149745464325
341,0.6788612008094788
342,0.800316572189331
343,0.7895253896713257
344,0.6242406368255615
345,0.5391355752944946
346,0.5229917168617249
347,0.5233826637268066
348,0.603896975517273
349,0.5712367296218872
350,0.8711198568344116
351,0.8519278168678284
352,0.8086909651756287
353,0.6862683296203613
354,0.9414932727813721
355,0.938025712966919
356,0.865525484085083
357,0.665427029132843
358,0.6548745632171631
359,0.9194583296775818
360,0.9196242094039917
361,0.781337559223175
362,0.8931289911270142
363,0.8292757272720337
364,0.8350576162338257
365,0.8581302762031555
366,0.9151532053947449
367,0.9249932169914246
368,0.9055649042129517
369,0.787580132484436
370,0.9242854714393616
371,0.9082774519920349
372,0.8782398700714111
373,0.8022214770317078
374,0.5815728306770325
375,0.570482611656189
376,0.8806289434432983
377,0.7382643222808838
378,0.6060250401496887
379,0.8330966830253601
380,0.8774539232254028
381,0.53416907787323
382,0.6135756969451904
383,0.5295036435127258
384,0.8401585817337036
385,0.4967937469482422
386,0.8516618609428406
387,0.8642569780349731
388,0.8944807052612305
389,0.7391361594200134
390,0.8650796413421631
391,0.8608810305595398
392,0.8590940237045288
393,0.6864520311355591
394,0.7543275356292725
395,0.8553488254547119
396,0.9310157299041748
397,0.9106327891349792
398,0.8839125037193298
399,0.9079974293708801
400,0.9053059220314026
401,0.6729754209518433
402,0.9048750400543213
403,0.8926515579223633
404,0.9050959944725037
405,0.896341860294342
406,0.8706392049789429
407,0.8011152148246765
408,0.8003090620040894
409,0.666033923625946
410,0.8443664312362671
411,0.8835276365280151
412,0.8719086050987244
413,0.8493303060531616
414,0.8693262338638306
415,0.8089032173156738
416,0.7303958535194397
417,0.8704109191894531
418,0.881581723690033
419,0.8245913982391357
420,0.8695945143699646
421,0.8529948592185974
422,0.6245352625846863
423,0.4789345860481262
424,0.4611351788043976
425,0.8292030692100525
426,0.43681830167770386
427,0.591044008731842
428,0.7075949311256409
429,0.7939973473548889
430,0.8542330861091614
431,0.8803454041481018
432,0.8592612147331238
433,0.7643991708755493
434,0.9371592402458191
435,0.9304035902023315
436,0.7568168044090271
437,0.8596357107162476
438,0.6739080548286438
439,0.6399585008621216
440,0.6031278371810913
441,0.6218067407608032
442,0.46166956424713135
443,0.4623515009880066
444,0.8192629814147949
445,0.47388017177581787
446,0.7403479814529419
447,0.7084898948669434
448,0.4850301444530487
449,0.4882839024066925
450,0.4769550859928131
451,0.39349472522735596
452,0.6693108081817627
453,0.8169597387313843
454,0.8519574403762817
455,0.7168657183647156
456,0.8762122392654419
457,0.4851851165294647
458,0.8589205741882324
459,0.8268594145774841
460,0.7856351137161255
461,0.37938013672828674
462,0.8621255159378052
463,0.8838016986846924
464,0.61476731300354
465,0.7495137453079224
466,0.787169337272644
467,0.8465465903282166
468,0.8440765142440796
469,0.7578405141830444
470,0.558576762676239
471,0.9094221591949463
472,0.7922309637069702
473,0.9152417778968811
474,0.8390974402427673
475,0.9061992764472961
476,0.7628506422042847
477,0.8461859822273254
478,0.8798333406448364
479,0.8347532153129578
480,0.8488572239875793
481,0.8410689234733582
482,0.8592601418495178
483,0.8841347694396973
484,0.9318747520446777
485,0.9194169044494629
486,0.8858717083930969
487,0.6585686802864075
488,0.5728241801261902
489,0.9099147915840149
490,0.7586179375648499
491,0.7876335382461548
492,0.7251552939414978
493,0.9001994729042053
494,0.9026238918304443
495,0.788957953453064
496,0.8602291345596313
497,0.8554043173789978
498,0.9132781028747559
499,0.9239591956138611
500,0.8744131326675415
501,0.8883611559867859
502,0.9049413204193115
503,0.8313512206077576
504,0.595588743686676
505,0.6745414137840271
506,0.8800294399261475
507,0.9066470861434937
508,0.8837460875511169
509,0.9171494245529175
510,0.9086015820503235
511,0.8841211795806885
512,0.8690353631973267
513,0.896224856376648
514,0.8010970950126648
515,0.6424940824508667
516,0.7260986566543579
517,0.8491666316986084
518,0.9085853695869446
519,0.7961674332618713
520,0.7135618925094604
521,0.6276665329933167
522,0.8590733408927917
523,0.8906651735305786
524,0.7550219297409058
525,0.5730201601982117
526,0.810221791267395
527,0.9292888641357422
528,0.9669194221496582
529,0.9089978933334351
530,0.9085403084754944
531,0.9116961359977722
532,0.9012506604194641
533,0.9140854477882385
534,0.9250604510307312
535,0.8244200944900513
536,0.9048137664794922
537,0.93266361951828
538,0.9140263199806213
539,0.869441032409668
540,0.9011980891227722
541,0.9486656188964844
542,0.9101648330688477
543,0.8918313980102539
544,0.7382566332817078
545,0.9249456524848938
546,0.9198291301727295
547,0.9673931002616882
548,0.8646197319030762
549,0.8804384469985962
550,0.9361494779586792
551,0.8951865434646606
552,0.9319060444831848
553,0.8570597171783447
554,0.9024103283882141
555,0.8871158957481384
556,0.8896118402481079
557,0.9116970300674438
558,0.9207432270050049
559,0.9019615054130554
560,0.9299370646476746
561,0.9441928863525391
562,0.9295674562454224
563,0.891099750995636
564,0.941683292388916
565,0.9569840431213379
566,0.9202083945274353
567,0.893884003162384
568,0.9198559522628784
569,0.9256824851036072
570,0.9150862097740173
571,0.9352983832359314
572,0.9244511127471924
573,0.8620476126670837
574,0.8920390009880066
575,0.8997406959533691
576,0.8992153406143188
577,0.9307882189750671
578,0.9144935011863708
579,0.8750320076942444
580,0.928537130355835
581,0.9139857888221741
582,0.9413976669311523
583,0.8683416843414307
584,0.9313782453536987
585,0.9474853277206421
586,0.8871211409568787
587,0.8616777658462524
588,0.9073865413665771
589,0.9189099669456482
590,0.942298948764801
591,0.9441618323326111
592,0.9313971400260925
593,0.8844995498657227
594,0.9016848802566528
595,0.8626847267150879
596,0.7351135015487671
597,0.9422411322593689
598,0.9624592661857605
599,0.9425206184387207
600,0.9407092332839966
601,0.9136090278625488
602,0.909292995929718
603,0.8203031420707703
604,0.8998973369598389
605,0.8960429430007935
606,0.9047055244445801
607,0.9319625496864319
608,0.840033233165741
609,0.8828645348548889
610,0.8879998922348022
611,0.9096442461013794
612,0.9358031749725342
613,0.9535800814628601
614,0.9266594648361206
615,0.9421132802963257
616,0.9468540549278259
617,0.9215238690376282
618,0.9473323225975037
619,0.7093220949172974
620,0.9488837718963623
621,0.9524628520011902
622,0.9247339963912964
623,0.925498366355896
624,0.7983615398406982
625,0.863794207572937
626,0.9106138944625854
627,0.8630660176277161
628,0.9367069602012634
629,0.8176159262657166
630,0.892985999584198
631,0.9291730523109436
632,0.9304487705230713
633,0.9222480654716492
634,0.9665027856826782
635,0.9611530303955078
636,0.9373244047164917
637,0.7146413326263428
638,0.8827246427536011
639,0.9133010506629944
640,0.8830843567848206
641,0.9223752617835999
642,0.840289294719696
643,0.8979175686836243
644,0.9482347369194031
645,0.7649522423744202
646,0.9379676580429077
647,0.9206883311271667
648,0.9280773401260376
649,0.8907573819160461
650,0.9117328524589539
651,0.9491568207740784
652,0.9199341535568237
653,0.9081169962882996
654,0.9238096475601196
655,0.815528154373169
656,0.9252733588218689
657,0.9340788125991821
658,0.9459856152534485
659,0.9479347467422485
660,0.9165719747543335
661,0.8785331845283508
662,0.9475347995758057
663,0.9000458121299744
664,0.905213475227356
665,0.8992617130279541
666,0.8166552782058716
667,0.873832643032074
668,0.9086704850196838
669,0.9049908518791199
670,0.8391525745391846
671,0.8172875046730042
672,0.876102864742279
673,0.8757930994033813
674,0.7090376615524292
675,0.7516388893127441
676,0.7207320928573608
677,0.9200575351715088
678,0.9339056015014648
679,0.9563554525375366
680,0.9337059855461121
681,0.9140241146087646
682,0.9489473104476929
683,0.9344029426574707
684,0.9407633543014526
685,0.923279881477356
686,0.9137866497039795
687,0.9356245994567871
688,0.9409042000770569
689,0.8348705172538757
690,0.8831573128700256
691,0.876987874507904
692,0.873543918132782
693,0.888486385345459
694,0.5619520545005798
695,0.8824691772460938
696,0.7120822668075562
697,0.7940791845321655
698,0.8934293985366821
699,0.9074495434761047
700,0.9195152521133423
701,0.9320117235183716
702,0.9255988597869873
703,0.8703130483627319
704,0.8202928304672241
705,0.7021272778511047
706,0.806713879108429
707,0.8604360818862915
708,0.8485230803489685
709,0.9290098547935486
710,0.639115035533905
711,0.8339754343032837
712,0.7073138952255249
713,0.8127440810203552
714,0.26258331537246704
715,0.8772060871124268
716,0.8795512318611145
717,0.8959224820137024
718,0.8620707392692566
719,0.8750391006469727
720,0.8281035423278809
721,0.9211133718490601
722,0.9283013343811035
723,0.8455053567886353
724,0.8908608555793762
725,0.6135784387588501
726,0.8967059850692749
727,0.9199112057685852
728,0.8604338765144348
729,0.9055655598640442
730,0.8744848370552063
731,0.8389295339584351
732,0.8310319781303406
733,0.9360131621360779
734,0.8135149478912354
735,0.8426114916801453
736,0.8777503967285156
737,0.8549205660820007
738,0.6579456925392151
739,0.94049471616745
740,0.8044270873069763
741,0.8314938545227051
742,0.9015224575996399
743,0.8784792423248291
744,0.9238802194595337
745,0.861545205116272
746,0.8647151589393616
747,0.8814787268638611
748,0.8869003653526306
749,0.7329677939414978
750,0.9246468544006348
751,0.9073736071586609
752,0.8121171593666077
753,0.27639567852020264
754,0.914844810962677
755,0.8002855777740479
756,0.9064050316810608
757,0.9292587041854858
758,0.8515468239784241
759,0.8134096264839172
760,0.8909139633178711
761,0.6955389380455017
762,0.790088415145874
763,0.8999096155166626
764,0.8966299295425415
765,0.8728622794151306
766,0.8757119178771973
767,0.14119242131710052
768,0.8301558494567871
769,0.8465211987495422
770,0.8319660425186157
771,0.785394012928009
772,0.8828833699226379
773,0.8399673104286194
774,0.9076303839683533
775,0.9173896312713623
776,0.8873710632324219
777,0.8617334365844727
778,0.7269148826599121
779,0.5019936561584473
780,0.5050733089447021
781,0.5029942393302917
782,0.6408815979957581
783,0.48754093050956726
784,0.5045516490936279
785,0.7674654722213745
786,0.20609469711780548
787,0.7373696565628052
788,0.7990521788597107
789,0.8686553239822388
790,0.8876232504844666
791,0.7353367209434509
792,0.858669638633728
793,0.7576821446418762
794,0.8109934329986572
795,0.18422603607177734
796,0.8633518218994141
797,0.878056526184082
798,0.7319757342338562
799,0.8527029752731323
800,0.6491140127182007
801,0.8664299845695496
802,0.8633211851119995
803,0.7755763530731201
804,0.5216134786605835
805,0.5885576009750366
806,0.18046289682388306
807,0.8186693787574768
808,0.9056826829910278
809,0.8834079504013062
810,0.8002498745918274
811,0.9254303574562073
812,0.7790823578834534
813,0.1044507622718811
814,0.8273355960845947
815,0.8211745023727417
816,0.9225537776947021
817,0.8966808319091797
818,0.8618353605270386
819,0.8582221865653992
820,0.8588730692863464
821,0.7371069192886353
822,0.6870805621147156
823,0.8433183431625366
824,0.6986129879951477
825,0.5753954648971558
826,0.8529463410377502
827,0.4663234055042267
828,0.5375356674194336
829,0.8366073369979858
830,0.07514925301074982
831,0.8044283986091614
832,0.8977134823799133
833,0.7961887717247009
834,0.7533606886863708
835,0.8521969318389893
836,0.6825864911079407
837,0.7523097991943359
838,0.8496018052101135
839,0.6065853238105774
840,0.811110258102417
841,0.2718069553375244
842,0.8035531044006348
843,0.7907531261444092
844,0.5902327299118042
845,0.9076268076896667
846,0.9147823452949524
847,0.8618289828300476
848,0.792701005935669
849,0.860264003276825
850,0.5858381986618042
851,0.8408559560775757
852,0.8522003889083862
853,0.8911353349685669
854,0.8885926604270935
855,0.8549486398696899
856,0.8719149231910706
857,0.841152012348175
858,0.7410329580307007
859,0.9188042879104614
860,0.7886115908622742
861,0.8641387820243835
862,0.8088314533233643
863,0.8322556614875793
864,0.8466746807098389
865,0.7099184393882751
866,0.8629236221313477
867,0.593786895275116
868,0.9141650795936584
869,0.7752004265785217
870,0.7643802165985107
871,0.910824179649353
872,0.9216752648353577
873,0.8488635420799255
874,0.9006979465484619
875,0.8897230625152588
876,0.9243518710136414
877,0.9222812056541443
878,0.91446852684021
879,0.9338222146034241
880,0.9237586259841919
881,0.7928310036659241
882,0.9488277435302734
883,0.8652383685112
884,0.8511428833007812
885,0.49414852261543274
886,0.9197612404823303
887,0.8734070062637329
888,0.8860820531845093
889,0.7993983626365662
890,0.9075040221214294
891,0.8630194664001465
892,0.9032902121543884
893,0.914827823638916
894,0.8428599834442139
895,0.7149015665054321
896,0.8758756518363953
897,0.8398392200469971
898,0.8297587037086487
899,0.8615817427635193
900,0.8697161674499512
901,0.854895830154419
902,0.8160537481307983
903,0.8604462742805481
904,0.8425590395927429
905,0.823086678981781
906,0.8904062509536743
907,0.9050606489181519
908,0.6751020550727844
909,0.8532317876815796
910,0.8051912188529968
911,0.5993368625640869
912,0.8683359622955322
913,0.9125792384147644
914,0.9015681147575378
915,0.8823779821395874
916,0.9311862587928772
917,0.7670611143112183
918,0.8758201599121094
919,0.791344165802002
920,0.7862241864204407
921,0.8673886656761169
922,0.8478017449378967
923,0.9032027721405029
924,0.8469276428222656
925,0.8582258820533752
926,0.7905558347702026
927,0.8642542958259583
928,0.6507087349891663
929,0.8558407425880432
930,0.8279001712799072
931,0.296349436044693
932,0.8783882856369019
933,0.8308507204055786
934,0.8906320929527283
935,0.9227086305618286
936,0.871027410030365
937,0.8175682425498962
938,0.8812236189842224
939,0.9131425023078918
940,0.9292393922805786
941,0.9121559262275696
942,0.861017107963562
943,0.8854479193687439
944,0.6047093272209167
945,0.5560440421104431
946,0.8061214685440063
947,0.6689109802246094
948,0.3347417116165161
949,0.5043290853500366
950,0.7281693816184998
951,0.7478861212730408
952,0.8698165416717529
953,0.7300291061401367
954,0.6947022676467896
955,0.8809797167778015
956,0.7823548913002014
957,0.8986995220184326
958,0.895792543888092
959,0.7489308714866638
960,0.5505542755126953
961,0.8405150175094604
962,0.8697230815887451
963,0.8816545605659485
964,0.681465208530426
965,0.7686673998832703
966,0.9157002568244934
967,0.8593060374259949
968,0.8414480090141296
969,0.6499186754226685
970,0.6255008578300476
971,0.613590657711029
972,0.8499516248703003
973,0.9399016499519348
974,0.8954914212226868
975,0.8840065002441406
976,0.8690159916877747
977,0.7219686508178711
978,0.9229099154472351
979,0.9356913566589355
980,0.8678438067436218
981,0.5915448069572449
982,0.8742246031761169
983,0.6908124089241028
984,0.6992757320404053
985,0.6271663308143616
986,0.6848261952400208
987,0.8505870699882507
988,0.8622697591781616
989,0.9048115015029907
990,0.920257568359375
991,0.7858335971832275
992,0.8651241660118103
993,0.8257491588592529
994,0.8970171809196472
995,0.8580000996589661
996,0.8387308716773987
997,0.812652587890625
998,0.14373093843460083
999,0.8371692895889282
1000,0.6224180459976196
1001,0.7613681554794312
1002,0.6576321721076965
1003,0.6957899332046509
1004,0.4229150414466858
1005,0.8716015815734863
1006,0.876079261302948
1007,0.8053406476974487
1008,0.7957112193107605
1009,0.923059344291687
1010,0.9192321300506592
1011,0.8206484913825989
1012,0.9336409568786621
1013,0.856674075126648
1014,0.7557358741760254
1015,0.66997891664505
1016,0.7962695360183716
1017,0.8861513137817383
1018,0.8709623217582703
1019,0.7632542252540588
1020,0.8243607878684998
1021,0.7610152959823608
1022,0.45182955265045166
1023,0.8486183881759644
1024,0.7874060273170471
1025,0.892699122428894
1026,0.9373288750648499
1027,0.858855128288269
1028,0.9231613874435425
1029,0.8508284091949463
1030,0.8399465084075928
1031,0.8847984671592712
1032,0.7424581050872803
1033,0.8393048644065857
1034,0.8105332851409912
1035,0.6847231984138489
1036,0.8219619989395142
1037,0.7861412167549133
1038,0.6133861541748047
1039,0.8665396571159363
1040,0.836930513381958
1041,0.7425696849822998
1042,0.5458526015281677
1043,0.846160888671875
1044,0.8701533675193787
1045,0.900482714176178
1046,0.8717032670974731
1047,0.8609085083007812
1048,0.8434931039810181
1049,0.8926154375076294
1050,0.8011767864227295
1051,0.8454279899597168
1052,0.8507024049758911
1053,0.8635103702545166
1054,0.7391822338104248
1055,0.6279693245887756
1056,0.8083436489105225
1057,0.8734078407287598
1058,0.8181461691856384
1059,0.8699683547019958
1060,0.9188425540924072
1061,0.7988131046295166
1062,0.9342663884162903
1063,0.8076793551445007
1064,0.8085700869560242
1065,0.8834714889526367
1066,0.8436799049377441
1067,0.9310530424118042
1068,0.9411366581916809
1069,0.908722460269928
1070,0.8882787823677063
1071,0.8954067230224609
1072,0.7946189641952515
1073,0.8510758876800537
1074,0.8319631814956665
1075,0.8591638803482056
1076,0.7973108291625977
1077,0.859549880027771
1078,0.679826557636261
1079,0.8380113244056702
1080,0.8961312174797058
1081,0.8644629716873169
1082,0.6984054446220398
1083,0.6310073137283325
1084,0.6946485638618469
1085,0.5443085432052612
1086,0.6979241967201233
1087,0.1812891960144043
1088,0.6913633346557617
1089,0.620890200138092
1090,0.870734453201294
1091,0.8516997694969177
1092,0.8205797076225281
1093,0.7937420606613159
1094,0.31914788484573364
1095,0.8323301672935486
1096,0.8606449365615845
1097,0.9052436947822571
1098,0.763168454170227
1099,0.9044305682182312
1100,0.869393527507782
1101,0.7740190029144287
1102,0.9155527949333191
1103,0.8644744753837585
1104,0.5895905494689941
1105,0.845636785030365
1106,0.799510657787323
1107,0.7488749623298645
1108,0.602540135383606
1109,0.9022402763366699
1110,0.9097563624382019
1111,0.7041207551956177
1112,0.8582174777984619
1113,0.8055510520935059
1114,0.900600254535675
1115,0.7738340497016907
1116,0.8564063310623169
1117,0.8766708970069885
1118,0.872081995010376
1119,0.8257286548614502
1120,0.5337128639221191
1121,0.846478283405304
1122,0.8526365160942078
1123,0.8177435398101807
1124,0.8061897158622742
1125,0.13057951629161835
1126,0.9088149070739746
1127,0.8906652927398682
1128,0.8905649781227112
1129,0.904504656791687
1130,0.829434335231781
1131,0.8144930601119995
1132,0.7951560616493225
1133,0.8750914335250854
1134,0.8692601323127747
1135,0.8662482500076294
1136,0.8120965957641602
1137,0.7961046695709229
1138,0.40083861351013184
1139,0.8955721855163574
1140,0.8353447318077087
1141,0.85146564245224
1142,0.903751790523529
1143,0.8508002758026123
1144,0.8890356421470642
1145,0.8647494912147522
1146,0.8500253558158875
1147,0.8909375071525574
1148,0.8906056880950928
1149,0.8724706172943115
1150,0.7673263549804688
1151,0.8640269041061401
1152,0.8903937339782715
1153,0.8695119023323059
1154,0.9225236177444458
1155,0.9245097637176514
1156,0.8889661431312561
1157,0.8451904058456421
1158,0.8890102505683899
1159,0.8583590984344482
1160,0.8588984608650208
1161,0.5724627375602722
1162,0.7490803599357605
1163,0.7799055576324463
1164,0.8974878191947937
1165,0.7996654510498047
1166,0.8732122778892517
1167,0.7920705080032349
1168,0.7034456729888916
1169,0.8589054942131042
1170,0.9337233304977417
1171,0.8962998390197754
1172,0.874053418636322
1173,0.9184245467185974
1174,0.9011023640632629
1175,0.7844600081443787
1176,0.7795472145080566
1177,0.7507485151290894
1178,0.8375416994094849
1179,0.8996151685714722
1180,0.9066513180732727
1181,0.8958872556686401
1182,0.84945148229599
1183,0.8574290871620178
1184,0.8627856969833374
1185,0.5884233713150024
1186,0.8376936316490173
1187,0.8824252486228943
1188,0.8989503979682922
1189,0.9394444823265076
1190,0.9271703362464905
1191,0.853600025177002
1192,0.8798415064811707
1193,0.723543107509613
1194,0.8969990015029907
1195,0.8531347513198853
1196,0.9003368616104126
1197,0.8567053079605103
1198,0.8609939217567444
1199,0.8841099739074707
1200,0.8928054571151733
1201,0.8478702902793884
